Name,Name
"Nav Editor","Nav Editor"
"Nav Image Dimensions","Nav Image Dimensions"
"Navig. Thumb","Navig. Thumb"
Navigation,Navigation
"Navigation Editor","Navigation Editor"
"Navigation Options","Navigation Options"
"Navigation Style","Navigation Style"
"Navigation Thumbnail","Navigation Thumbnail"
"Navigation could not be deleted","Navigation could not be deleted"
"Navigation not found, could not add preset","Navigation not found, could not add preset"
"Navigation not found, could not delete preset","Navigation not found, could not delete preset"
"New Blank Module","New Blank Module"
"New Line Delay","New Line Delay"
"New Module from Template","New Module from Template"
"New Window","New Window"
News,News
"Next &raquo;","Next &raquo;"
"Next Slide","Next Slide"
"Next Slide At End","Next Slide At End"
"Next Slide at End","Next Slide at End"
"Next Slide on Focus","Next Slide on Focus"
"Next Step","Next Step"
"Next Tip","Next Tip"
"Next on Browser Focus","Next on Browser Focus"
"Next/Previous Slide","Next/Previous Slide"
"No Action Selected","No Action Selected"
"No Click Action","No Click Action"
"No Corner","No Corner"
"No Follow","No Follow"
"No Interaction","No Interaction"
"No Layers Selected","No Layers Selected"
"No Lazy Loading","No Lazy Loading"
"No Mouse Hover","No Mouse Hover"
"No Poster on Mobile","No Poster on Mobile"
"No Shadow","No Shadow"
"No Special Effect","No Special Effect"
"No Spikes","No Spikes"
"No Sticky Keyframes","No Sticky Keyframes"
"No Style","No Style"
"No backups found for the selected Slide","No backups found for the selected Slide"
"No data received","No data received"
"No file sent.","No file sent."
"No further source settings needed. Content is created manually.","No further source settings needed. Content is created manually."
"No options available for your current selection.","No options available for your current selection."
"No slides found, please add at least one Slide Template to the choosen language.","No slides found, please add at least one Slide Template to the choosen language."
"No slides found, please add some slides","No slides found, please add some slides"
None,None
Normal,Normal
Notebook,Notebook
"Num Loops","Num Loops"
"Num. Snow Flakes","Num. Snow Flakes"
"Num. Tabs","Num. Tabs"
"Num. Thumbs","Num. Thumbs"
"Number of Comments","Number of Comments"
"Number of Likes","Number of Likes"
"Number of Particles","Number of Particles"
"Number of Views","Number of Views"
Nwdthemes,Nwdthemes
OGV,OGV
"Object Library","Object Library"
Objects,Objects
Off,Off
"Offset (Tilt) Effect","Offset (Tilt) Effect"
"Offset Container","Offset Container"
"Offset Tilt","Offset Tilt"
"Offset X","Offset X"
"Offset Y","Offset Y"
"Offset px/%","Offset px/%"
"Offset the Arrow's horizontal position by this amount.  Accepts positive and negative values.","Offset the Arrow's horizontal position by this amount.  Accepts positive and negative values."
"Offset the Arrow's vertical position by this amount.  Accepts positive and negative values.","Offset the Arrow's vertical position by this amount.  Accepts positive and negative values."
"Offset the Bullet's horizontal position by this amount.  Accepts positive and negative values.","Offset the Bullet's horizontal position by this amount.  Accepts positive and negative values."
"Offset the Bullet's vertical position by this amount.  Accepts positive and negative values.","Offset the Bullet's vertical position by this amount.  Accepts positive and negative values."
"Offset the Layer's horizontal position by this amount.  Accepts positive and negative values.","Offset the Layer's horizontal position by this amount.  Accepts positive and negative values."
"Offset the Layer's vertical position by this amount.  Accepts positive and negative values.","Offset the Layer's vertical position by this amount.  Accepts positive and negative values."
"Offset the Tab's horizontal position by this amount.  Accepts positive and negative values.","Offset the Tab's horizontal position by this amount.  Accepts positive and negative values."
"Offset the Tab's vertical position by this amount.  Accepts positive and negative values.","Offset the Tab's vertical position by this amount.  Accepts positive and negative values."
"Offset the Thumb's horizontal position by this amount.  Accepts positive and negative values.","Offset the Thumb's horizontal position by this amount.  Accepts positive and negative values."
"Offset the Thumb's vertical position by this amount.  Accepts positive and negative values.","Offset the Thumb's vertical position by this amount.  Accepts positive and negative values."
"Offset to Scroll Position","Offset to Scroll Position"
On,On
"On - Skip 1st Time Slide","On - Skip 1st Time Slide"
"On Background Enabled","On Background Enabled"
"On IE8","On IE8"
"On Initial Reveal","On Initial Reveal"
"On Mobile","On Mobile"
"On Mobile and IE8","On Mobile and IE8"
"On Scroll","On Scroll"
"On Scroll Details","On Scroll Details"
"On Scroll can be Added per Slider in the General Options","On Scroll can be Added per Slider in the General Options"
"On Stage","On Stage"
"One License / Purchase Code is required for each Website","One License / Purchase Code is required for each Website"
"Only 1st Time Slide shown","Only 1st Time Slide shown"
"Only Manual &lt;br/&gt;","Only Manual &lt;br/&gt;"
"Only Poster on Mobile","Only Poster on Mobile"
"Only initialize the Slider when the Slider is inside the page's view","Only initialize the Slider when the Slider is inside the page's view"
"Only pull in products that are marked as 'Featured","Only pull in products that are marked as 'Featured"
"Only pull in products that are marked as 'In Stock","Only pull in products that are marked as 'In Stock"
"Only show a video preview image on desktop computers","Only show a video preview image on desktop computers"
"Only show a video preview image on mobile devices","Only show a video preview image on mobile devices"
"Only show the Layer when the user hovers their mouse over the Slider","Only show the Layer when the user hovers their mouse over the Slider"
"Only start the Slider when the JavaScript API's 'revstart()' method is called","Only start the Slider when the JavaScript API's 'revstart()' method is called"
Opacity,Opacity
"Opacity End","Opacity End"
"Opacity Start","Opacity Start"
"Open Document","Open Document"
"Open Horizontal","Open Horizontal"
"Open Left Corner","Open Left Corner"
"Open Modal","Open Modal"
"Open Right Corner","Open Right Corner"
"Open Slide","Open Slide"
"Open Vertical","Open Vertical"
Option,Option
"Option is depricated and will be removed in upcoming updates !","Option is depricated and will be removed in upcoming updates !"
"Optional OGV Source","Optional OGV Source"
"Optional WEBM Source","Optional WEBM Source"
"Optional border the arrows' drag/reveal container","Optional border the arrows' drag/reveal container"
"Optional box-shadow for the drag/reveal container's border","Optional box-shadow for the drag/reveal container's border"
"Optional custom ending blur value.  ""inherit"" will simply use the values set in the Slicey Pan/Zoom settings instead.","Optional custom ending blur value.  ""inherit"" will simply use the values set in the Slicey Pan/Zoom settings instead."
"Optional custom starting blur value.  ""inherit"" will simply use the values set in the Slicey Pan/Zoom settings instead.","Optional custom starting blur value.  ""inherit"" will simply use the values set in the Slicey Pan/Zoom settings instead."
"Optional data-attributes that can be added to the Slide to target it with custom CSS or JavaScript","Optional data-attributes that can be added to the Slide to target it with custom CSS or JavaScript"
"Optional font loading URL","Optional font loading URL"
"Optional iFrame arguments for <a href='https://developers.google.com/youtube/player_parameters' target='_blank'>YouTube</a> and <a href='https://help.vimeo.com/hc/en-us/articles/360001494447-Using-Player-Parameters' target='_blank'>Vimeo</a>","Optional iFrame arguments for <a href='https://developers.google.com/youtube/player_parameters' target='_blank'>YouTube</a> and <a href='https://help.vimeo.com/hc/en-us/articles/360001494447-Using-Player-Parameters' target='_blank'>Vimeo</a>"
"Optional maximum height for the Slider","Optional maximum height for the Slider"
"Optional maximum width for the Slider","Optional maximum width for the Slider"
"Optional minimum height for the Slider","Optional minimum height for the Slider"
"Optional placeholder attribute for the Layer's wrapper","Optional placeholder attribute for the Layer's wrapper"
"Optional playback speed for the video","Optional playback speed for the video"
"Optionally animate the arrows into and out of view when the slider first loads and on mouse hover","Optionally animate the arrows into and out of view when the slider first loads and on mouse hover"
"Optionally animate the bullets into and out of view when the slider first loads and on mouse hover","Optionally animate the bullets into and out of view when the slider first loads and on mouse hover"
"Optionally animate the tabs into and out of view when the slider first loads and on mouse hover","Optionally animate the tabs into and out of view when the slider first loads and on mouse hover"
"Optionally animate the thumbs into and out of view when the slider first loads and on mouse hover","Optionally animate the thumbs into and out of view when the slider first loads and on mouse hover"
Options,Options
Orientation,Orientation
Origin,Origin
"Origin X","Origin X"
"Origin Y","Origin Y"
Original,Original
"Original Size","Original Size"
"Other 1. Slide","Other 1. Slide"
"Outer Horizontal","Outer Horizontal"
"Outer Vertical","Outer Vertical"
"Output Filter","Output Filter"
"Output Filter Protection","Output Filter Protection"
"Over Layers (Front)","Over Layers (Front)"
Overflow,Overflow
Overlay,Overlay
"Overlay Color","Overlay Color"
"Overlay Delay","Overlay Delay"
"Overlay Duration","Overlay Duration"
"Overlay Ease","Overlay Ease"
"Overlay Easing","Overlay Easing"
Overline,Overline
"Override Style on Slide","Override Style on Slide"
"PM Drizzle","PM Drizzle"
"PM Fog","PM Fog"
"PM Light Rain","PM Light Rain"
"PM Light Rain/Wind","PM Light Rain/Wind"
"PM Light Snow","PM Light Snow"
"PM Light Snow/Wind","PM Light Snow/Wind"
"PM Rain","PM Rain"
"PM Rain/Snow","PM Rain/Snow"
"PM Rain/Snow Showers","PM Rain/Snow Showers"
"PM Rain/Wind","PM Rain/Wind"
"PM Showers","PM Showers"
"PM Showers/Wind","PM Showers/Wind"
"PM Snow","PM Snow"
"PM Snow Showers","PM Snow Showers"
"PM Snow Showers/Wind","PM Snow Showers/Wind"
"PM T-storms","PM T-storms"
"PM Thundershowers","PM Thundershowers"
"PM Thunderstorms","PM Thunderstorms"
"PNG Objects from the Slider Revolution Library <b>must only</b> be used with a","PNG Objects from the Slider Revolution Library <b>must only</b> be used with a"
Padding,Padding
"Padding Bottom","Padding Bottom"
"Padding Left","Padding Left"
"Padding Right","Padding Right"
"Padding Top","Padding Top"
"Padding/spacing applied to the wrapping container for the drag/reveal navigation arrows","Padding/spacing applied to the wrapping container for the drag/reveal navigation arrows"
"Page URL","Page URL"
Paintbrush,Paintbrush
"Paintbrush Blur","Paintbrush Blur"
"Paintbrush Blur Amount","Paintbrush Blur Amount"
"Paintbrush Image","Paintbrush Image"
"Paintbrush Mobile","Paintbrush Mobile"
"Paintbrush Size","Paintbrush Size"
"Paintbrush Style","Paintbrush Style"
"Pan Down","Pan Down"
"Pan Down End","Pan Down End"
"Pan Down Start","Pan Down Start"
"Pan Left","Pan Left"
"Pan Left End","Pan Left End"
"Pan Left Start","Pan Left Start"
"Pan Right","Pan Right"
"Pan Right End","Pan Right End"
"Pan Right Start","Pan Right Start"
"Pan Up","Pan Up"
"Pan Up End","Pan Up End"
"Pan Up Start","Pan Up Start"
"Pan Zoom Settings","Pan Zoom Settings"
Panorama,Panorama
"Panorama Autoplay","Panorama Autoplay"
"Panorama Controls","Panorama Controls"
"Panorama Direction","Panorama Direction"
"Panorama Settings","Panorama Settings"
"Panorama Speed","Panorama Speed"
Parallax,Parallax
"Parallax & 3D","Parallax & 3D"
"Parallax & 3D Settings","Parallax & 3D Settings"
"Parallax Depths","Parallax Depths"
"Parallax Enabled","Parallax Enabled"
"Parallax Layers","Parallax Layers"
"Parallax Level","Parallax Level"
"Parallax Masking","Parallax Masking"
"Parallax Orig.","Parallax Orig."
"Parallax Origin","Parallax Origin"
"Parameter 1","Parameter 1"
"Parameter 10","Parameter 10"
"Parameter 2","Parameter 2"
"Parameter 3","Parameter 3"
"Parameter 4","Parameter 4"
"Parameter 5","Parameter 5"
"Parameter 6","Parameter 6"
"Parameter 7","Parameter 7"
"Parameter 8","Parameter 8"
"Parameter 9","Parameter 9"
"Parameter Value","Parameter Value"
Parameters,Parameters
Params,Params
"Partial Fog","Partial Fog"
"Particle Color","Particle Color"
"Particle Colors","Particle Colors"
"Particle Density","Particle Density"
"Particle Eff.","Particle Eff."
"Particle Effects Library","Particle Effects Library"
"Particle Fill Style","Particle Fill Style"
"Particle Movement","Particle Movement"
"Particle Opacity","Particle Opacity"
"Particle Settings","Particle Settings"
"Particle Size","Particle Size"
"Particle Speed","Particle Speed"
"Particle Style","Particle Style"
"Particle Swarm","Particle Swarm"
"Particle Template could not be deleted","Particle Template could not be deleted"
"Particle Template could not be saved","Particle Template could not be saved"
"Particle Template deleted","Particle Template deleted"
"Particle Template saved","Particle Template saved"
Particles,Particles
"Particles Icon","Particles Icon"
"Particles Movement","Particles Movement"
"Particles Speed","Particles Speed"
"Particles can move in a linear direction (up, down, top-right, etc.) or move in a random direction.","Particles can move in a linear direction (up, down, top-right, etc.) or move in a random direction."
"Particles zIndex","Particles zIndex"
"Partly Cloudy","Partly Cloudy"
"Partly Cloudy/Wind","Partly Cloudy/Wind"
Paste,Paste
"Patches of Fog","Patches of Fog"
"Patches of Fog/Windy","Patches of Fog/Windy"
Pause,Pause
"Pause Slider","Pause Slider"
"Pause Timer during Play","Pause Timer during Play"
"Pause or Resume the Slider's progress on user-interaction","Pause or Resume the Slider's progress on user-interaction"
"Pause the Slider from changing Slides when this Slide is shown","Pause the Slider from changing Slides when this Slide is shown"
"Pause the Slider's progress when the user hover's their mouse over it","Pause the Slider's progress when the user hover's their mouse over it"
"Pause/Play Slider","Pause/Play Slider"
Permissions,Permissions
Pexels,Pexels
"Phone Viewport","Phone Viewport"
Photoset,Photoset
"Pick Origin","Pick Origin"
"Pick an Item","Pick an Item"
"Place the shortcode on the page or post where you want to show this modal.","Place the shortcode on the page or post where you want to show this modal."
"Place the shortcode on the page or post where you want to show this module","Place the shortcode on the page or post where you want to show this module"
"Place the shortcode on the page or post where you want to show this module.","Place the shortcode on the page or post where you want to show this module."
Placeholder,Placeholder
"Play a Layer's animation on-demand to show or hide the Layer","Play a Layer's animation on-demand to show or hide the Layer"
"Play or pause Video or Audio on user-interaction","Play or pause Video or Audio on user-interaction"
"Play/Pause Media","Play/Pause Media"
"Play/Pause the Slider on user-interaction","Play/Pause the Slider on user-interaction"
Playlist,Playlist
"Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter<br>to get the right values","Please <a target=""_blank"" href=""https://dev.twitter.com/apps"">register</a> your application with Twitter<br>to get the right values"
"Please <a target=""_blank"" href=""https://developers.facebook.com/docs/apps/register"">register</a> your Website app with Facebook<br>to get the right values","Please <a target=""_blank"" href=""https://developers.facebook.com/docs/apps/register"">register</a> your Website app with Facebook<br>to get the right values"
"Please Wait...","Please Wait..."
"Please activate Slider Revolution","Please activate Slider Revolution"
"Please check the listed license files for details about how you can use the ""FontAwesome"" and ""Stroke 7 Icon"" font sets for commercial projects, open source projects, or really just about whatever you want.","Please check the listed license files for details about how you can use the ""FontAwesome"" and ""Stroke 7 Icon"" font sets for commercial projects, open source projects, or really just about whatever you want."
"Please follow this link to edit the Slider:","Please follow this link to edit the Slider:"
"Please respect all other icon fonts licenses for fonts not included directly into Slider Revolution.","Please respect all other icon fonts licenses for fonts not included directly into Slider Revolution."
"Please select an Addon to start with.","Please select an Addon to start with."
"Please select the correct zip file, checksum failed!","Please select the correct zip file, checksum failed!"
"Plugin Updates","Plugin Updates"
"Plugin not activated","Plugin not activated"
"Pointer Event","Pointer Event"
"Pointer Events","Pointer Events"
Polyfold,Polyfold
"Polyfold Color","Polyfold Color"
"Polyfold Height","Polyfold Height"
"Polyfold Left Width","Polyfold Left Width"
"Polyfold Mobile","Polyfold Mobile"
"Polyfold Responsive","Polyfold Responsive"
"Polyfold Right Width","Polyfold Right Width"
"Populate the Slider from a Facebook album or timeline","Populate the Slider from a Facebook album or timeline"
"Populate the Slider from a Twitter account","Populate the Slider from a Twitter account"
"Populate the Slider with Instagram Images","Populate the Slider with Instagram Images"
"Populate the Slider with a Vimeo account's content","Populate the Slider with a Vimeo account's content"
"Populate the Slider with a YouTube Channel or Playlist","Populate the Slider with a YouTube Channel or Playlist"
"Populate the Slider with your Flickr Content","Populate the Slider with your Flickr Content"
"Populate the Slider with your WooCommerce Products","Populate the Slider with your WooCommerce Products"
"Populate the Slider with your WordPress post content","Populate the Slider with your WordPress post content"
Position,Position
"Position & Size","Position & Size"
"Position the mask horizontally.  Accepts positive and negative values.","Position the mask horizontally.  Accepts positive and negative values."
"Position the mask vertically.  Accepts positive and negative values.","Position the mask vertically.  Accepts positive and negative values."
"Post Based","Post Based"
"Post Categories","Post Categories"
"Post Options Type","Post Options Type"
"Post Title","Post Title"
"Post Types","Post Types"
"Post content","Post content"
"Post content limit by chars","Post content limit by chars"
"Post content limit by words","Post content limit by words"
"Poster Image","Poster Image"
"Poster URL","Poster URL"
"Poster from Stream","Poster from Stream"
"Poster from Stream if exist","Poster from Stream if exist"
"Poster in Pause","Poster in Pause"
Preload,Preload
"Preload Delay","Preload Delay"
"Preload from Google","Preload from Google"
"Prepared for slide change","Prepared for slide change"
Preset,Preset
"Preset Slider Height","Preset Slider Height"
"Preset handle already exists, please choose a different name","Preset handle already exists, please choose a different name"
"Preset not found","Preset not found"
"Preset not found in default navigations","Preset not found in default navigations"
Presets,Presets
Pressure,Pressure
"Prev Size","Prev Size"
"Prev. Slide as jQuery Object","Prev. Slide as jQuery Object"
Preview,Preview
"Preview Backup","Preview Backup"
"Preview Image","Preview Image"
"Preview Image Height","Preview Image Height"
"Preview Image Width","Preview Image Width"
"Previous Slide","Previous Slide"
"Previous Slide as jQuery Object","Previous Slide as jQuery Object"
"Previous Step","Previous Step"
Price,Price
Product,Product
"Product Attribute","Product Attribute"
"Product Attributes","Product Attributes"
"Product ID","Product ID"
"Product Images","Product Images"
"Product Links","Product Links"
"Product Name","Product Name"
"Product Price","Product Price"
"Product Selection","Product Selection"
"Product Special Price","Product Special Price"
Product-Based,Product-Based
Progress,Progress
"Progress Bar","Progress Bar"
"Progress Bar Color","Progress Bar Color"
"Progress Bar Height","Progress Bar Height"
"Progress Bar Position","Progress Bar Position"
"Pub. Rules","Pub. Rules"
Publish,Publish
"Publish End Date","Publish End Date"
"Publish Start Date","Publish Start Date"
Published,Published
"Published Status","Published Status"
"Pull in products with a regular price equal to or below this number","Pull in products with a regular price equal to or below this number"
"Pull in products with a sale price equal to or below this number","Pull in products with a sale price equal to or below this number"
"Pull in products with this minimum price","Pull in products with this minimum price"
"Pull in products with this minimum sale price","Pull in products with this minimum sale price"
Pulse,Pulse
"Purchase Code is invalid","Purchase Code is invalid"
"Put JS to Body","Put JS to Body"
"Quick Style","Quick Style"
"Quick Style Content","Quick Style Content"
"Quick Style Headline","Quick Style Headline"
"Quit Guide","Quit Guide"
"RTL Direction","RTL Direction"
Radius,Radius
Rain,Rain
"Rain Early","Rain Early"
"Rain Late","Rain Late"
"Rain Shower","Rain Shower"
"Rain Shower/Windy","Rain Shower/Windy"
"Rain and Snow","Rain and Snow"
"Rain and Snow/Windy","Rain and Snow/Windy"
"Rain to Snow","Rain to Snow"
Rain/Snow,Rain/Snow
"Rain/Snow Early","Rain/Snow Early"
"Rain/Snow Late","Rain/Snow Late"
"Rain/Snow Showers","Rain/Snow Showers"
"Rain/Snow Showers Early","Rain/Snow Showers Early"
"Rain/Snow Showers Late","Rain/Snow Showers Late"
"Rain/Snow Showers/Wind","Rain/Snow Showers/Wind"
Rain/Snow/Wind,Rain/Snow/Wind
Rain/Thunder,Rain/Thunder
Rain/Wind,Rain/Wind
"Rain/Wind Early","Rain/Wind Early"
"Rain/Wind Late","Rain/Wind Late"
Rain/Windy,Rain/Windy
Random,Random
"Random Gravity","Random Gravity"
"Random Opacity","Random Opacity"
"Random Order","Random Order"
"Random Size","Random Size"
"Random Sizes","Random Sizes"
"Randomize Gravity","Randomize Gravity"
"Randomize Size","Randomize Size"
"Randomize the Slide order each time the Slider is viewed","Randomize the Slide order each time the Slider is viewed"
"Randomize the anti-gravity for the Exploding Layer","Randomize the anti-gravity for the Exploding Layer"
"Randomize the particle sizes.","Randomize the particle sizes."
"Randomize the size of the particles as the Layer explodes/implodes","Randomize the size of the particles as the Layer explodes/implodes"
"Randomize the speed at which the particles move.","Randomize the speed at which the particles move."
"Randomize the transparency for each particle.","Randomize the transparency for each particle."
Range,Range
Re-Tweets,Re-Tweets
ReTweets,ReTweets
"Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key","Read <a target=""_blank"" href=""http://weblizar.com/get-flickr-api-key/"">here</a> how to receive your Flickr API key"
"Recalculate all positions, sizing etc in the slider.  This should be called i.e. if Slider was invisible and becomes visible without any window resize event.","Recalculate all positions, sizing etc in the slider.  This should be called i.e. if Slider was invisible and becomes visible without any window resize event."
Rectangle,Rectangle
"Redraw Slider","Redraw Slider"
Refresh,Refresh
"Refresh Source","Refresh Source"
"Reg. Price From","Reg. Price From"
"Reg. Price To","Reg. Price To"
Region,Region
"Register Purchase Code","Register Purchase Code"
"Register to Unlock","Register to Unlock"
"Register to unlock all Premium Features","Register to unlock all Premium Features"
Registered,Registered
Regular,Regular
Rel,Rel
Remove,Remove
"Remove One Slide with Slide Index from the Slider. Index starts with 0 which will remove the first slide.","Remove One Slide with Slide Index from the Slider. Index starts with 0 which will remove the first slide."
"Remove Poster","Remove Poster"
"Remove Slide","Remove Slide"
"Remove the Slide from the Slide stack after a set amount of loops","Remove the Slide from the Slide stack after a set amount of loops"
Repeat,Repeat
Repel,Repel
"Replay the typing animation sequence when it finished.  Will apply to multiple lines or a single line.","Replay the typing animation sequence when it finished.  Will apply to multiple lines or a single line."
Replies,Replies
"Represents a transition for the current Slide's main background when the Slides change","Represents a transition for the current Slide's main background when the Slides change"
"Represents the curve's placement in the animation.  Lower degrees will place the curve toward the beginning, and higher degrees toward the end.","Represents the curve's placement in the animation.  Lower degrees will place the curve toward the beginning, and higher degrees toward the end."
"Represents the ending 'x' (left) position for the bezier curve","Represents the ending 'x' (left) position for the bezier curve"
"Represents the ending 'y' (top) position for the bezier curve","Represents the ending 'y' (top) position for the bezier curve"
"Represents the ending 'z' (3D depth) position for the bezier curve","Represents the ending 'z' (3D depth) position for the bezier curve"
"Represents the starting 'x' (left) position for the bezier curve","Represents the starting 'x' (left) position for the bezier curve"
"Represents the starting 'y' (top) position for the bezier curve","Represents the starting 'y' (top) position for the bezier curve"
"Represents the starting 'z' (3D depth) position for the bezier curve","Represents the starting 'z' (3D depth) position for the bezier curve"
"Repulse Distance","Repulse Distance"
"Repulse Easing","Repulse Easing"
Reset,Reset
"Reset Children Timeline","Reset Children Timeline"
"Reset Children Timelines","Reset Children Timelines"
"Reset Style","Reset Style"
"Reset Styles","Reset Styles"
"Reset To Preset","Reset To Preset"
"Reset all hover styles to the Layer's default idle/static styles","Reset all hover styles to the Layer's default idle/static styles"
"Reset before each Loop","Reset before each Loop"
"Reset from Desktop","Reset from Desktop"
"Reset the size/position of all Layers to their desktop values for each viewport inside the editor","Reset the size/position of all Layers to their desktop values for each viewport inside the editor"
"Resize Between Devices","Resize Between Devices"
"Respect Aspect Ratio","Respect Aspect Ratio"
"Respect Ratio","Respect Ratio"
Responisvity,Responisvity
Responsive,Responsive
"Responsive Behavior","Responsive Behavior"
"Responsive Between Devices","Responsive Between Devices"
"Responsive Blur","Responsive Blur"
"Responsive Children","Responsive Children"
"Responsive Grid Sizes","Responsive Grid Sizes"
"Responsive Offsets","Responsive Offsets"
"Responsive Size","Responsive Size"
"Responsive Text/Images","Responsive Text/Images"
"Responsive alignment and positioning","Responsive alignment and positioning"
Responsivity,Responsivity
"Restart the video every time it ends","Restart the video every time it ends"
"Restart the video/audio every time it ends","Restart the video/audio every time it ends"
"Restore Slide Backup from","Restore Slide Backup from"
"Restrict user-interaction movement on mobile devices to horizontal only.  Improves the effect when combined with web pages that scroll vertically.","Restrict user-interaction movement on mobile devices to horizontal only.  Improves the effect when combined with web pages that scroll vertically."
"Restriction !<br>Children Layers of Group, Column and Row will simply restart, without animation from the last loop Frame to first loop frame, independent of the Animate to ""start"" in Loop enabled option.","Restriction !<br>Children Layers of Group, Column and Row will simply restart, without animation from the last loop Frame to first loop frame, independent of the Animate to ""start"" in Loop enabled option."
"Resume Slider","Resume Slider"
"Retweet Count","Retweet Count"
Reveal,Reveal
"Reveal Color","Reveal Color"
"Reveal Delay","Reveal Delay"
"Reveal Duration","Reveal Duration"
"Reveal Ease","Reveal Ease"
"Reveal Easing","Reveal Easing"
"Reveal Settings","Reveal Settings"
"Reveal Type","Reveal Type"
"Revealer Addon Color","Revealer Addon Color"
"Revealer Addon Delay","Revealer Addon Delay"
"Revealer Addon Duration","Revealer Addon Duration"
"Revealer Addon Easing","Revealer Addon Easing"
"Revealer Addon Overlay","Revealer Addon Overlay"
"Revealer Addon Type","Revealer Addon Type"
"Revealer Spinner","Revealer Spinner"
Reverse,Reverse
"Reverse ""IN","Reverse ""IN"
"Reverse Scroll","Reverse Scroll"
"Reverse the animated filters as soon as the animation ends and vice versa","Reverse the animated filters as soon as the animation ends and vice versa"
"Reverse the position as soon as the animation ends and vice versa","Reverse the position as soon as the animation ends and vice versa"
"Reverse the rotation as soon as the animation ends and vice versa","Reverse the rotation as soon as the animation ends and vice versa"
"Reverse the scaling as soon as the animation ends and vice versa","Reverse the scaling as soon as the animation ends and vice versa"
"Revolution Slider Page","Revolution Slider Page"
"Rewind at Start","Rewind at Start"
Right,Right
"Right Arrow","Right Arrow"
"Right Bottom","Right Bottom"
"Right Center","Right Center"
"Right Corner","Right Corner"
"Right Hand","Right Hand"
"Right Spike","Right Spike"
"Right Spike Width","Right Spike Width"
"Right Top","Right Top"
"Right Width","Right Width"
"Right to Left","Right to Left"
Rising,Rising
Rotate,Rotate
"Rotate End","Rotate End"
"Rotate Start","Rotate Start"
"Rotate the Layer on its 'x' axis by this amount for the selected animation frame.  Accepts positive and negative values.","Rotate the Layer on its 'x' axis by this amount for the selected animation frame.  Accepts positive and negative values."
"Rotate the Layer on its 'x' axis by this amount on mouse hover.  Accepts positive and negative values.","Rotate the Layer on its 'x' axis by this amount on mouse hover.  Accepts positive and negative values."
"Rotate the Layer on its 'y' axis by this amount for the selected animation frame.  Accepts positive and negative values.","Rotate the Layer on its 'y' axis by this amount for the selected animation frame.  Accepts positive and negative values."
"Rotate the Layer on its 'y' axis by this amount on mouse hover.  Accepts positive and negative values.","Rotate the Layer on its 'y' axis by this amount on mouse hover.  Accepts positive and negative values."
Rotation,Rotation
"Rotation Degrees","Rotation Degrees"
"Rotation Variations","Rotation Variations"
"Rotation X","Rotation X"
"Rotation X Offset","Rotation X Offset"
"Rotation Y","Rotation Y"
"Rotation Y Offset","Rotation Y Offset"
"Rotation Z","Rotation Z"
Row,Row
"Row Position","Row Position"
"Row Settings","Row Settings"
"Run the effect automatically without any user-interaction","Run the effect automatically without any user-interaction"
SFX,SFX
SKU,SKU
SVG,SVG
"SVG Color","SVG Color"
"SVG Hover Style","SVG Hover Style"
"SVG Library","SVG Library"
"Sale Price From","Sale Price From"
"Sale Price To","Sale Price To"
"Same Window","Same Window"
"Sans-Serif Fonts","Sans-Serif Fonts"
Save,Save
"Save Configration","Save Configration"
"Save Configuration","Save Configuration"
"Save Global Settings","Save Global Settings"
"Save Navigation","Save Navigation"
"Saving Weather Add-On Configration","Saving Weather Add-On Configration"
Scale,Scale
"Scale Offset","Scale Offset"
"Scale Percentage","Scale Percentage"
"Scale To","Scale To"
"Scale X","Scale X"
"Scale X Offset","Scale X Offset"
"Scale Y","Scale Y"
"Scale Y Offset","Scale Y Offset"
"Scale the Layer's height by this amount for the selected animation frame","Scale the Layer's height by this amount for the selected animation frame"
"Scale the Layer's height by this amount on mouse hover","Scale the Layer's height by this amount on mouse hover"
"Scale the Layer's width by this amount for the selected animation frame","Scale the Layer's width by this amount for the selected animation frame"
"Scale the Layer's width by this amount on mouse hover","Scale the Layer's width by this amount on mouse hover"
"Scale the char/word/line height by this amount for the selected animation frame","Scale the char/word/line height by this amount for the selected animation frame"
"Scale the char/word/line width by this amount for the selected animation frame","Scale the char/word/line width by this amount for the selected animation frame"
"Scale the image up slightly to create a gaussian blur","Scale the image up slightly to create a gaussian blur"
"Scattered Showers","Scattered Showers"
"Scattered Showers/Wind","Scattered Showers/Wind"
"Scattered Snow Showers","Scattered Snow Showers"
"Scattered Snow Showers/Wind","Scattered Snow Showers/Wind"
"Scattered T-storms","Scattered T-storms"
"Scattered Thunderstorms","Scattered Thunderstorms"
Scene,Scene
"Scroll Based Features","Scroll Based Features"
"Scroll Direction","Scroll Direction"
"Scroll Duration","Scroll Duration"
"Scroll Easing","Scroll Easing"
"Scroll Effects","Scroll Effects"
"Scroll Effects Default","Scroll Effects Default"
"Scroll Effects Settings","Scroll Effects Settings"
"Scroll Offset","Scroll Offset"
"Scroll Position","Scroll Position"
"Scroll based Effects","Scroll based Effects"
"Scroll page under the slider.","Scroll page under the slider."
"Scroll to ID","Scroll to ID"
